id,offset,pos,language,gloss,semfield
105726,00387290,n,10,the position of accountant,
105727,00387377,n,10,the office of admiral,
105728,00387454,n,10,the post of ambassador,
105729,00387537,n,10,the position of apostle,
105730,00387618,n,10,the position of apprentice,
105731,00387705,n,10,the position of attorney,
105732,00387788,n,10,the office of bailiff,
105733,00387867,n,10,the office of bishop,1565
105734,00387942,n,10,the position of cadet,
105735,00388019,n,10,the office of a caliph,
105736,00388097,n,10,the post of captain,
105737,00388186,n,10,the office of cardinal,
105738,00388267,n,10,the position of chairman,1794
105739,00388350,n,10,the office of chancellor,
105740,00388435,n,10,the position of chaplain,
105741,00388531,n,10,the position of chieftain,
105742,00388630,n,10,the job of clerk,
105743,00388702,n,10,the position of commander,
105744,00388787,n,10,the position of comptroller,
105745,00388876,n,10,the post of consul,
105746,00388951,n,10,the position of controller,
105747,00389038,n,10,the position of council member,
105748,00389145,n,10,the position of counselor,1718
105749,00389247,n,10,the position of a curate,
105750,00389324,n,10,the position of curator,
105751,00389405,n,10,the position of custodian,
105752,00389490,n,10,the position or office of a dean,
105753,00389587,n,10,the position of a director of a business concern,1820
105754,00389694,n,10,the position of disciple,
105755,00389777,n,10,the position of editor,
105756,00389856,n,10,the office of elder,
105757,00389931,n,10,the office of an emir,
133672,04955642,n,10,"(usually plural) an ulterior implicit meaning or quality; ""overtones of despair""",
105807,00395253,n,10,"the position of the head of the Education Department: ""the post of Education Secretary was created in 1979""","1794,1820"
105808,00395470,n,10,"the position of the head of the Department of Energy: ""the post of Energy Secretary was created in 1977""","1794,1820"
105810,00395939,n,10,"the position of the head of the Department of Housing and Urban Development: ""the position of Secretary of Housing and Urban Development was created in 1966""","1794,1820"
105811,00396204,n,10,"the position of the head of the Department of Labor: ""the post of Labor Secretary was created in 1913""","1794,1820"
105813,00396602,n,10,"the position of the head of the Department of the Interior: ""the position of Interior Secretary was created in 1849""","1794,1820"
105814,00396830,n,10,"the position of the head of the Treasury Department: ""the position of Treasury Secretary was created in 1789""","1794,1820"
105816,00397290,n,10,"the position of the head of the Department of Veterans Affairs: ""the post of Secretary of Veterans Affairs was created in 1989""","1794,1820"
105817,00397512,n,10,head of a former executive department; combined with the Navy Secretary to form the Defense Secretary in 1947,1820
105758,00390006,n,10,the position of foreman,
105804,00394582,n,10,"the position of the head of the Department of Agriculture: ""the post of Secretary of Agriculture was established in 1889""","1794,1820"
105759,00390087,n,10,the office of general,
105760,00390166,n,10,the office of governor,
105761,00390247,n,10,the position of headmaster,"1794,1820"
105762,00390334,n,10,the position of headmistress,"1794,1820"
105763,00390424,n,10,the position of head,
105764,00390499,n,10,(British) the position of headmaster or headmistress,"1794,1820"
105765,00390642,n,10,the office of an incumbent,
105766,00390725,n,10,the office of inspector,
105767,00390808,n,10,the position of instructor,
105768,00390895,n,10,the position of intern,
105769,00390974,n,10,the position of judge,1802
105770,00391075,n,10,the post of lecturer,
105771,00391153,n,10,the post or office of legate,
105772,00391249,n,10,the office of legislator,
105773,00391334,n,10,the position of librarian,
105774,00391419,n,10,the position of a lieutenant,
105775,00391505,n,10,the position of magistrate,
105776,00391588,n,10,the position of manager,
105777,00391669,n,10,the post of marshall,
105778,00391747,n,10,the position of master,
105779,00391826,n,10,the position of mayor,
105780,00391903,n,10,the position of messiah,
105781,00391984,n,10,the position of moderator,
105782,00392069,n,10,the position of overlord,
105783,00392152,n,10,the position of pastor,
105784,00392243,n,10,the office of praetor,1707
105785,00392322,n,10,the position of precentor,
105786,00392407,n,10,the position of preceptor,
105787,00392492,n,10,the office of prefect,"1707,2446"
105788,00392570,n,10,the office or station of a prelate,
105789,00392670,n,10,the office of premier,
105790,00392749,n,10,the office and function of president,1718
105792,00393060,n,10,the office of primate,
105793,00393139,n,10,the post of principal,
105794,00393220,n,10,the office of prior,
105795,00393295,n,10,the position of proconsul,
105796,00393395,n,10,the position of proctor,
105797,00393476,n,10,the position of professor,1898
105798,00393569,n,10,the position of protector,
105799,00393654,n,10,the office of a receiver,
105800,00393737,n,10,the office of a regent,
105801,00393813,n,10,the position of ruler,
105802,00393890,n,10,the position of secretary,1820
105820,00398065,n,10,head of a former executive department created in 1953 and divided into two departments in 1979,1820
105821,00398247,n,10,the office of senator,
105822,00398326,n,10,an office that involves minimal duties,
105823,00398419,n,10,the position of solicitor,
105824,00398504,n,10,the position of speaker,
105825,00398585,n,10,the position of steward,
105826,00398666,n,10,the position of student,1919
105827,00398747,n,10,the position of teacher,
105805,00394817,n,10,"the position of the head of the Department of Commerce: ""the position of Commerce Secretary was created in 1913""","1794,1820"
133704,04959960,n,10,"an excerpt cut from a newspaper or magazine: ""he searched through piles of letters and clippings""","1565,2657"
133661,04954373,n,10,"an ambiguous grammatical construction: ""they are flying planes""",1969
105858,00402867,n,10,"the profession or art of a writer: ""her place in literature is secure""",2657
105866,00404209,n,10,the practice of medicine without the use of drugs; may involve self-awareness,2232
105828,00398828,n,10,the position of thane,
105829,00398905,n,10,the position and power of one who occupies a throne,
105867,00404378,n,10,"the learned profession acquired by specialized courses in religion (usually taught at a college or seminary); ""he studied theology at Oxford""",1608
105868,00404574,n,10,"the activity of putting something in written form: ""she did the thinking while he did the writing""",
105869,00404780,n,10,"the activity of writing by hand: ""handwriting can be slow and painful for one with arthritis""",
105870,00404931,n,10,"the act or art of writing in shorthand: ""stenography is no longer a marketable skill""",
105850,00401520,n,10,"the craft of providing artificial light: ""an interior decorator must understand lighting""",
105882,00406647,n,10,the shoemaker's trade,
105830,00399009,n,10,the position of treasurer,
105831,00399094,n,10,the position of tribune,
105832,00399175,n,10,the position of viceroy,
105833,00399256,n,10,the position of vizier,
105834,00399335,n,10,the position of warden,
105835,00399414,n,10,the position of warder,
105836,00399493,n,10,a job involving drudgery and confinement,
105837,00399601,n,10,a career in industrial or commercial or professional activities,
105839,00400269,n,10,the craft of building and repairing airplanes,1942
105840,00400379,n,10,the craft of building and repairing automobiles,
105841,00400487,n,10,the craft of basket making,
105842,00400568,n,10,the craft of binding books,
105843,00400652,n,10,the craft of laying bricks,2415
105844,00400736,n,10,the craft of making furniture (especially furniture of high quality),
105846,00401042,n,10,the craft of drawing blueprints,
105847,00401149,n,10,the craft of making dresses,
105848,00401252,n,10,the craft of an electrician,2107
105849,00401341,n,10,the trade of planning the layout and furnishings of an architectural interior,
105851,00401664,n,10,the craft of a mason,"1794,2415"
105853,00401944,n,10,the occupation of a plumber (installing and repairing pipes and fixtures for water or gas or sewage in a building),"1794,2415"
105854,00402143,n,10,the craft of making earthenware,
105855,00402228,n,10,an occupation requiring special education (especially in the liberal arts or sciences),
105857,00402648,n,10,one of the three professions traditionally believed to require advanced learning and high principles,
105859,00402994,n,10,the profession of designing buildings and environments with consideration for their esthetic effect,2446
105861,00403367,n,10,the profession of teaching (especially at a school or college or university),1898
105862,00403517,n,10,the profession of reporting or photographing or editing news stories for one of the media,
105863,00403663,n,10,the profession devoted to governing and to political affairs,1718
105865,00404087,n,10,the branch of medicine concerned with preventing disease,2232
105871,00405074,n,10,act of writing in code,
105872,00405203,n,10,the activity of converting from plain text into code,
105873,00405341,n,10,encoding information while reducing the bandwidth or bits required,
105874,00405501,n,10,the compression of graphics for storage or transmission,
105875,00405620,n,10,restoring compressed information to its normal form for use or display,
105876,00405768,n,10,converting from one code to another,
105877,00405858,n,10,the activity of making clear or converting from code into plain text,
105878,00406027,n,10,the practice of measuring angles and distances on the ground so that they can be accurately plotted on a map,1951
105880,00406455,n,10,the draft of a joiner,
105881,00406546,n,10,the craft of making fireworks,
105883,00406753,n,10,the craft of a roofer,"1794,2415"
105884,00406865,n,10,the craft of doing sheet metal work (as in ventilation systems),"1794,2415"
105885,00407010,n,10,the occupation of a tailor,
105886,00407092,n,10,the craft of making special tools and dies,
105887,00407198,n,10,high fashion designing and dressmaking,
105888,00407290,n,10,the occupation of maintaining and auditing records and preparing financial reports for a business,2381
105852,00401775,n,10,"the occupation of a house painter: ""house painting was the only craft he knew""","1794,2415"
133689,04958149,n,10,"senseless talk: ""don't give me that stuff""",
133710,04961237,n,10,a consecutive series of pictures that constitutes a unit of action in a film,"1935,2527"
105889,00407494,n,10,keeping account of the costs of items in production,2381
105916,00412181,n,10,"a sustained effort: ""it was a long pull but we made it""",
105918,00412416,n,10,"several exercises intended to be done in series: ""he did four sets of the incline bench press""","2242,2638"
105948,00416445,n,10,"a diligent effort: ""it is a job requiring serious application""",
105901,00409314,n,10,"use of physical or mental energy; hard work: ""he got an A for effort""; ""they managed only with great exertion""",
105938,00415254,n,10,exercising by repeatedly assuming a squatting position; strengthens the leg muscles,"2242,2638"
105902,00409719,n,10,"strenuous effort: ""the struggle to get through the crowd exhausted her""",
105890,00407625,n,10,(British) cost accounting,2381
105891,00407704,n,10,the activity of recording business transactions,2381
105893,00408015,n,10,bookkeeper debits the transaction to one account and credits it to another,2381
105894,00408175,n,10,the business of a butcher,"1787,1794"
105895,00408287,n,10,the occupation of taking and printing photographs or making movies,2527
105897,00408767,n,10,productive work performed voluntarily without material reward or compensation,
105898,00408921,n,10,confrontational activities intended to break up a strike by workers,
105899,00409049,n,10,unpaid labor (as for the maintenance of roads) required by a lord of his vassals in lieu of taxes,
105900,00409199,n,10,hard monotonous routine work,
105904,00410109,n,10,the work of finding and killing or capturing animals for food or pelts,2656
105905,00410276,n,10,professional work done according to formula,
105906,00410374,n,10,cutting grass and curing it to make hay,
105907,00410469,n,10,taking full advantage of an opportunity while it lasts,
105908,00410579,n,10,labor done with the hands,
105910,00410923,n,10,work done under harsh conditions for little or no pay,
105911,00411030,n,10,working as a substitute for someone who is ill or on leave of absence,
105913,00411399,n,10,the least effortful way to do something,
105914,00411516,n,10,an intense or violent exertion,
105919,00412575,n,10,exercise that increases the need for oxygen,"2242,2638"
105920,00412692,n,10,exercise that builds muscles through tension,"2242,2638"
105921,00412869,n,10,exercise by lifting weights,"2242,2638"
105922,00413028,n,10,a weightlifting exercise in which you lie on your back on a bench and press weights upward,"2242,2638"
105923,00413194,n,10,a bench press performed on an inclined bench,"2242,2638"
105924,00413304,n,10,a weightlift in which the barbell is lifted to shoulder height and then jerked overhead,"2242,2638"
105925,00413460,n,10,a weightlift in which the barbell is lifted to shoulder height and then smoothly lifted overhead,"2242,2638"
105926,00413625,n,10,a weightlift in which the barbell is lifted overhead in one rapid motion,"2242,2638"
105927,00413750,n,10,bodybuilding that increases muscle mass and body weight,"2242,2638"
105928,00413866,n,10,light exercise designed to promote general fitness,"2242,2638"
105929,00414038,n,10,muscle-building exercises involving muscular contractions against resistance,"2242,2638"
105930,00414171,n,10,running at a jog trot as a form of exercise,"2242,2638"
105931,00414268,n,10,exercise designed to extend the limbs and muscles to their full extent,"2242,2638"
105932,00414405,n,10,exercise designed to strengthen the arm muscles,"2242,2638"
105933,00414547,n,10,an arm exercise performed lying face to the floor and pushing the body up and down with the arms,"2242,2638"
105934,00414725,n,10,a pushup with the arms widely separated,"2242,2638"
105935,00414826,n,10,an arm exercise performed by pulling yourself up on a horizontal bar until your chin is level with the bar,"2242,2638"
105936,00414986,n,10,exercise designed to strengthen the back muscles,"2242,2638"
105937,00415094,n,10,exercise designed to strengthen the leg muscles,"2242,2638"
105939,00415401,n,10,an exercise designed to strength the flexor muscles of the leg,"2242,2638"
105940,00415532,n,10,an exercise designed to strengthen the extensor muscles of the leg,"2242,2638"
105941,00415657,n,10,exercise designed to strengthen the neck muscles,"2242,2638"
105942,00415765,n,10,exercise designed to strengthen the abdominal muscles,"2242,2638"
105944,00416107,n,10,the practice of dentistry,2265
105945,00416194,n,10,the practice of law,1802
105946,00416272,n,10,the practice of medicine,2232
105947,00416359,n,10,the practice of an optometrist,2102
105949,00416577,n,10,any effort that seems to go farther than would be necessary to achieve its goal,
105909,00410787,n,10,"the act working too much or too long: ""he became ill from overwork""",
133711,04961409,n,10,a scene that is filmed but is not used in the final editing of the film,2527
133713,04961724,n,10,a film or illustrated lecture on traveling,"1935,2425"
106002,00425600,n,10,"drawing a comparison in order to show a similarity in some respect: ""the models show by analogy how matter is built up""",
105950,00416711,n,10,an effort above and beyond the call of duty,
105974,00420720,n,10,"the act of scanning; systematic examination of a prescribed region: ""he made a thorough scan of the beach with his binoculars""",
105997,00424755,n,10,a procedure in which blood is drawn and separated into its components by dialysis; some are retained and the rest are returned to the donor by transfusion,2111
105998,00424965,n,10,dialysis of the blood to remove toxic substances or metabolic wastes from the bloodstream; used in the case of kidney failure,2111
105999,00425165,n,10,a procedure for removing plasma from the blood; blood is drawn and the cellular elements are separated and transfused back to the donor,2111
105973,00420562,n,10,endoscopic examination of a woman's pelvic organs by the insertion of a culdoscope through the vagina,2232
105951,00416815,n,10,the exertion of so much effort that discomfort or injury results,
105952,00416938,n,10,the work of inquiring into something thoroughly and systematically,
105953,00417296,n,10,systematic investigation to establish facts,
105954,00417484,n,10,(formerly in England) an examination taken by 11 and 12 year old students to select suitable candidates for grammar school,1919
105955,00417674,n,10,the act of testing students or candidates (as by questions),
105957,00417995,n,10,research designed to determine most efficient way to do something,
105958,00418126,n,10,a systematic investigation of a matter of public interest,
105959,00418301,n,10,an inquiry into the financial position of someone applying for financial aid,
105960,00418434,n,10,an inquiry into the cause of an unexpected death,
105961,00418536,n,10,scientific research that requires massive capital investment but is expected to yield very significant results,
105962,00418704,n,10,the act of conducting a controlled test or investigation,
105963,00418927,n,10,an investigation carried out in the field rather than in a laboratory or headquarters,
105965,00419217,n,10,research with the use of microscopes,
105966,00419364,n,10,microscopy with the use of electron microscopes,
105967,00419477,n,10,experimenting until a solution is found,
105968,00419578,n,10,an investigation conducted using a probe instrument,
105969,00419681,n,10,research into questions posed by scientific theories and hypotheses,
105970,00419850,n,10,the act of examining something closely (as for mistakes),
105971,00420276,n,10,examination of the interior of a hollow body organ by use of an endoscope,2232
105972,00420441,n,10,endoscopic examination of the abdomen through the abdominal wall,2232
105976,00421016,n,10,a detailed critical inspection,
105978,00421336,n,10,an analysis of a specific job in an effort to find the most efficient method in terms of time and effort,
105980,00421790,n,10,light microscopy in which the specimen is irradiated at wavelengths that excite fluorochromes,
105981,00421971,n,10,a method of using fluorescence microscopy to detect the presence of an antigen indirectly,
105982,00422134,n,10,an investigation of the component parts of a whole,
105983,00422311,n,10,detailed part-by-part critical analysis or examination as of a literary work,
105984,00422444,n,10,the chemical analysis of urine (for medical diagnosis),2111
105985,00422568,n,10,the chemical analysis of excrement (for medical diagnosis or for paleontological purposes),2111
105987,00422823,n,10,the act of decomposing a substance into its constituent elements,2111
105988,00423082,n,10,chemical analysis to determine the amounts of each element in the substance,2111
105989,00423330,n,10,quantitative chemical analysis by color using a colorimeter,2111
105990,00423471,n,10,quantitative analysis by the use of definite volumes of standard solutions or reagents,2111
105992,00423928,n,10,determination of the volume of gases (or changes in their volume) during combination,2111
105993,00424078,n,10,quantitative analysis by weight,2111
105994,00424176,n,10,breaking down the costs of some operation and reporting on each factor separately,
105995,00424317,n,10,the use of spectroscopes to analyze spectra,2111
105996,00424523,n,10,separation of substances in solution my means of their unequal diffusion through semipermeable membranes,2111
106000,00425361,n,10,the use of spectroscopy to determine the masses of small electrically charged particles,2111
106001,00425512,n,10,the act of comparing similarities,
106003,00425773,n,10,careful examination and comparison to note points of disagreement,1975
106004,00425894,n,10,the act of distinguishing by comparing differences,
105986,00422714,n,10,"a detailed analysis: ""he studied the anatomy of crimes""",
133714,04961834,n,10,a film made at home by an amateur photographer,1935
133715,04961937,n,10,an entertainment that is offered to the public,"1935,2425"
106028,00429520,n,10,"the act of brushing your teeth: ""the dentist recommended two brushes a day""","2265,2371"
106025,00429190,n,10,the work of a baby sitter; caring for children when their parents are not home,
106036,00431103,n,10,"a rhythmic stroking: ""effleurage of the abdomen is used in the Lamaze method of childbirth""","2232,2233"
106046,00432866,n,10,"considerate and solicitous care: ""young children need lots of TLC""",
106043,00432483,n,10,the therapeutic use of crafts and hobbies; especially for the rehabilitation of emotionally disturbed patients,2232
106049,00433247,n,10,surgical removal of the adenoids; commonly performed along with tonsillectomy,2232
106006,00426189,n,10,visiting in an official capacity to examine a site to determine its suitability for some enterprise,
106008,00426600,n,10,"the act of putting into tabular form: ""the tabulation of the results""",
106057,00434336,n,10,"surgical removal of the testes or ovaries (usually to inhibit hormone secretion in cases of breast cancer in women or prostate cancer in men); ""bilateral castration results in sterilization""",2232
106058,00434583,n,10,use of chemical to destroy diseased or malignant tissue; used in treatment of skin cancer,2232
106056,00434204,n,10,surgical repair by using tissue from another part of the patient's own body,2232
106007,00426345,n,10,the act of counting,
106009,00426726,n,10,the act of estimating the number of red and white corpuscles in a blood sample,2232
106010,00426880,n,10,counting the number of white and red blood cells and the number of platelets in 1 cubic millimeter of blood,2232
106011,00427077,n,10,a period count of the population,1718
106012,00427174,n,10,counting backward from an arbitrary number to indicate the time remaining before some event (such as launching a space vehicle),
106013,00427357,n,10,an inaccurate count,
106014,00427431,n,10,the counting of votes (as in an election),1718
106016,00427660,n,10,the act of estimating the number of spermatozoa in an ejaculate,2232
106018,00428003,n,10,the act of keeping a secret watch for intelligence purposes,1781
106019,00428151,n,10,the act of tapping a telephone or telegraph line to get information,
106020,00428272,n,10,the systematic use of spies to get military or political secrets,1781
106021,00428392,n,10,spying on the spies,1781
106022,00428474,n,10,close observation of a person or group,
106023,00428625,n,10,surveillance by electronic means (e.g. television),
106026,00429326,n,10,care and treatment of a convalescent patient,2232
106027,00429426,n,10,care for the teeth,2265
106029,00429658,n,10,emergency care given before regular medical aid can be obtained,
106030,00429777,n,10,professional treatment for illness or injury,2232
106031,00430183,n,10,care by procedures or applications that are intended to relieve illness or injury,2232
106032,00430554,n,10,medical care in a hospital,2232
106033,00430676,n,10,maintaining something at the most favorable temperature for its development,
106034,00430808,n,10,the care (feeding and stabling) of horses for pay,
106035,00430910,n,10,kneading and rubbing parts of the body to increase circulation and promote relaxation,2232
106037,00431270,n,10,massage combined with a system of active and passive exercises for the muscles and joints,2232
106038,00431421,n,10,professional care for the hands and fingernails,
106039,00431523,n,10,professional care for the feet and toenails,
106041,00432142,n,10,a method of therapy that involves physical treatment,2232
106042,00432304,n,10,a method of physical therapy that involves generating local heat in body tissues by high-frequency electromagnetic currents,2232
106044,00432660,n,10,care by a skilled nurse,2232
106045,00432742,n,10,the work of caring for the sick or injured or infirm,
106047,00433003,n,10,care for the skin,
106048,00433094,n,10,care for the face that usually involves cleansing and massage and the application of cosmetic creams,
106050,00433384,n,10,surgical removal of one or both adrenal glands,2232
106051,00433509,n,10,surgical removal of the vermiform appendix,2232
106052,00433627,n,10,a surgical removal of all or part of a limb,2232
106053,00433727,n,10,an operation to repair a damaged blood vessel or unblock a coronary artery,2232
106054,00433859,n,10,surgical reconstruction or replacement of a malformed or degenerated joint,2232
106060,00434915,n,10,a surgical opening through the skull,2232
106061,00435008,n,10,the use of extreme cold (usually liquid nitrogen) to destroy unwanted tissue (warts or cataracts or skin cancers),2232
106017,00427781,n,10,"the investigation of criminal activities to determine the perpetrator: ""detection is hard on the feet""",
133716,04962076,n,10,a rival attraction,"1935,2425"
133717,04962158,n,10,a movie that is advertised to draw customers,1935
106062,00435179,n,10,spontaneous removal or casting off of a body part (as the tail of a lizard or claw or a lobster) especially when the organism is injured or under attack,
106080,00439364,n,10,surgical creation of an opening between the jejunum and the anterior abdominal wall; will allow artificial feeding,2232
106091,00440963,n,10,surgical removal of a tumor without removing much of the surrounding tissue or lymph nodes; performed in some cases of breast cancer,2232
106113,00443770,n,10,surgical removal of the palatine tonsils; commonly performed along with adenoidectomy,2232
113592,01747657,n,10,a true bug: long-legged predacious bug living mostly on other insects; a few suck blood of mammals,"2158,2202"
106063,00435386,n,10,surgical removal of the gall bladder (usually for relief of gallstone pain),2232
106064,00435541,n,10,removal of the gall bladder through small punctures in the abdomen to permit the insertion of a laparoscope and surgical instruments,2232
106065,00435760,n,10,surgery to remove tissue or growths from a bodily cavity (as the uterus) by scraping with a curette,2232
106069,00437574,n,10,surgical removal of an embolus (usually from an artery),2232
106070,00437687,n,10,an operation to remove wrinkles and other signs of aging from your face,2232
106071,00437860,n,10,any surgical procedure involving the heart,2232
106073,00438163,n,10,heart surgery in which the heart is opened and blood is detoured through a heart-lung machine,2232
106074,00438339,n,10,open-heart surgery in which a section of a blood vessel is grafted from the aorta to the coronary artery to bypass the blocked section of the coronary artery and improve the blood supply to the heart,2232
106075,00438600,n,10,surgical removal of the uterus,2232
106076,00438725,n,10,surgical removal of the uterus and the ovaries and oviducts and cervix and related lymph nodes,2232
106077,00438904,n,10,surgical removal of the uterus and cervix,2232
106078,00439010,n,10,the cutting of or into body tissues or organs (especially by a surgeon as part of an operation),2232
106079,00439207,n,10,surgical incision of the perineum to enlarge the vagina and so facilitate delivery during childbirth,
106081,00439536,n,10,a surgical procedure in which part or all of the cornea is replaced by healthy corneal tissue from a donor,2232
106083,00439945,n,10,surgical removal of the bony arches on one or more vertebrae,2232
106084,00440063,n,10,surgical incision into the abdominal wall,2232
106085,00440179,n,10,laparotomy performed with a laparoscope,2232
106086,00440276,n,10,surgical removal of part or all of the larynx (usually to treat cancer of the larynx),2232
106087,00440420,n,10,surgical removal of a stone (calculus),2232
106088,00440532,n,10,removal of gallstone through an incision in the gallbladder,2232
106089,00440652,n,10,surgical removal of a lobe from any organ of the body (as the lung or brain),2232
106090,00440784,n,10,surgical interruption of nerve tracts to and from the frontal lobe of the brain,2232
106092,00441152,n,10,any surgical procedure that involves anesthesia or respiratory assistance,2232
106093,00441303,n,10,any surgical procedure that does not involve anesthesia or respiratory assistance,2232
106094,00441462,n,10,surgical removal of a breast to remove a malignant tumor,2232
106095,00441629,n,10,removal of a breast and the pectoralis minor and some lymph nodes in the adjacent armpit,2232
106096,00441791,n,10,removal of a breast and the underlying muscles (pectoralis major and pectoralis minor) and lymph nodes in the adjacent armpit,2232
106097,00441981,n,10,removal of a breast leaving the underlying muscles and the lymph nodes intact,2232
106098,00442122,n,10,surgical removal of the mastoid process,2232
106099,00442221,n,10,surgical removal of the meniscus of the knee,2232
106100,00442324,n,10,surgical removal of a kidney,2232
106101,00442410,n,10,surgical removal of all or part of a nerve,2232
106102,00442509,n,10,surgical removal of one of both ovaries,2232
106103,00442621,n,10,surgical removal of one or both testicles,2232
106104,00442735,n,10,surgical removal of a lung (usually to treat lung cancer),2232
106105,00442852,n,10,surgical removal of part or all of the prostate gland,2232
106106,00442965,n,10,surgical removal of one or both Fallopian tubes,2232
106107,00443072,n,10,surgical removal of part or all of the sigmoid colon (usually to remove a malignant tumor),2232
106108,00443222,n,10,surgical removal of the spleen,2232
106109,00443310,n,10,surgical removal of the stapes of the middle ear,2232
106110,00443417,n,10,surgical interruption of a nerve pathway in the sympathetic nervous system,2232
106111,00443551,n,10,surgical removal of a blood clot (thrombus) from a blood vessel,2232
106112,00443673,n,10,surgical removal of the thyroid gland,2232
106072,00437998,n,10,heart surgery in which a small incision is made in the heart; a heart-lung machine is not required,2232
133718,04962266,n,10,a film about life in the western US during the period of exploration and development,1935
133719,04962418,n,10,a movie featuring shooting and violence,1935
106131,00446763,n,10,"washing out the stomach with sterile water or a salt-water solution; removes blood or poisons; ""when the doctor ordered a gastric lavage the hospital pumped out my stomach""",2232
106143,00448715,n,10,"treatment of a specific defect: ""the correction of his vision with eye glasses""",2232
106156,00451738,n,10,"a set of techniques for exploring underlying motives and a method of treating various mental disorders: ""his physician recommended psychoanalysis""",2232
106133,00447102,n,10,"the act of putting a liquid into the body by means of a syringe: ""the nurse gave him a flu shot""",2232
106151,00450328,n,10,a technique used in behavior therapy to treat phobias and other behavior problems involving anxiety; client is exposed to the threatening situation under relaxed conditions until the anxiety reaction is extinguished,2232
106152,00450672,n,10,a technique used in behavior therapy; client is flooded with experiences of a particular kind until becoming either averse to them or numbed to them,2232
106154,00451228,n,10,a form of behavior therapy that has been used in some mental institutions; patients are rewarded with tokens for appropriate behavior and the tokens may be cashed in for valued rewards,2232
106146,00449224,n,10,the application of a faith healer's hands to the patient's body,1565
106114,00443915,n,10,any surgery that involves the nervous system (brain or spinal cord or peripheral nerves),2232
106115,00444062,n,10,cosmetic surgery to improve the appearance of your nose,2232
106116,00444186,n,10,surgery concerned with therapeutic or cosmetic reformation of tissue,2232
106117,00444347,n,10,surgical incision of the sclerotic coat of the eye,2232
106119,00444705,n,10,the surgical operation of cutting a muscle or tendon of the eye in order to correct strabismus,2232
106121,00445136,n,10,an operation moving an organ from one person (the donor) to another (the recipient),2232
106122,00445312,n,10,the act of replacing a damaged or diseased cornea with another cornea taken from a donor (usually a donor who has recently died),2232
106123,00445521,n,10,a operation that removes a circular section of bone from the skull,2232
106124,00445646,n,10,the act of treating with medicines or remedies,2232
106125,00445785,n,10,the act of administering medication,2232
106126,00445919,n,10,the administration of a sedative agent or drug,2232
106127,00446031,n,10,(medicine) cleaning a wound or body organ by flushing or washing out with water or a medicated solution,2232
106128,00446245,n,10,irrigation with a jet of water or medicated solution into or around a body part (especially the vagina) to treat infections or cleanse from odorous contents,2232
106130,00446618,n,10,washing out a hollow organ (especially the stomach) by flushing with water,2232
106132,00446996,n,10,the act of applying a bandage,2232
106134,00447333,n,10,the act of coagulating blood and destroying tissue with a hot iron or caustic agent or by freezing,2232
106135,00447535,n,10,application of a substance that destroys tissue by freezing it,2232
106136,00447655,n,10,formerly used as a treatment to reduce excess blood (one of the four humors of medieval medicine),2232
106137,00447847,n,10,surgical incision into a vein,2232
106138,00447947,n,10,a treatment in which evacuated cups are applied to the skin to draw blood through the surface,2232
106139,00448094,n,10,treatment by stopping fibrillation of heart muscles (usually by electric shock delivered by a defibrillator),2232
106140,00448263,n,10,treatment by counteracting toxic properties,2232
106141,00448367,n,10,a treatment for addiction to drugs or alcohol intended to rid the body of the addictive substances,2232
106142,00448526,n,10,therapy based on a theory that taking very large doses of vitamins will prevent or cure physical or psychological disorders,2232
106145,00449088,n,10,care provided through prayer and faith in God,1565
106147,00449352,n,10,the treatment of mental or emotional problems by psychological means,2232
106149,00449898,n,10,a method of psychotherapy that reinforces you for stating negative and positive feelings directly,2232
106155,00451472,n,10,psychotherapy that focuses on acute critical situations (depressive episodes or attempted suicides or drug overdoses) with the aim of restoring the person to the level of functioning before the crisis,2232
106157,00451975,n,10,the application of psychotherapeutic principles to the analysis of your own personality,2232
106158,00452122,n,10,the treatment of disease (especially cancer) by exposure to radiation,2232
106159,00452336,n,10,the use of radium in radiotherapy,2232
106160,00452430,n,10,the therapeutic use of X rays,2232
106161,00452519,n,10,the use of chemical agents to treat or control disease (or mental illness),2232
106162,00452670,n,10,the use of chemicals containing gold for treating diseases (such as rheumatoid arthritis),2232
113593,01747880,n,10,conenoses,"2158,2188"
106129,00446454,n,10,injection of a liquid through the anus to stimulate evacuation; sometimes used for diagnostic purposes,2232
174714,00855561,v,10,"diminish, as by friction: ""Erosion wore away the surface""",
106199,00458729,n,10,"the act of someone who picks up or takes something: ""the pickings were easy""; ""clothing could be had for the taking""",
106215,00460806,n,10,"the act of coating with soft solder: ""tinning the ends of the wires makes a better joint when you solder them""",
106196,00458391,n,10,"the labor of loading something: ""the loading took 2 hours""",
106163,00452819,n,10,the therapeutic application of electricity to the body,2232
106164,00452943,n,10,treatment of certain psychotic states by the administration of shocks that are followed by convulsions,2232
106165,00453177,n,10,the administration of a strong electric current that passes through the brain to induce convulsions and coma,2232
106166,00453401,n,10,the administration of sufficient insulin to induce convulsions and coma,2232
106167,00453582,n,10,the administration of sufficient Metrazol to induce convulsions and coma,2232
106168,00453767,n,10,treating an infectious disease by injecting an antitoxin or specific serum,2232
106169,00453915,n,10,any therapy intended to correct a disorder of speech,2232
106171,00454197,n,10,a method of treating disease using food and exercise and heat to assist the natural healing process,2232
106172,00454354,n,10,a drugless method of treatment based on the belief that disease symptoms arise from problems with ligaments and connective tissues,2232
